Timestamp,EAR,MOR,Tilt Angle,PERCLOS,FOM,Fatigue,Hand Covering Mouth
2024-12-05 15:19:00,0.3,0.36,86.63,56.67,10,No Fatigue,No
2024-12-05 15:19:01,0.29,0.31,87.4,53.33,10,No Fatigue,No
2024-12-05 15:19:01,0.12,0.33,85.03,53.33,10,No Fatigue,No
2024-12-05 15:19:01,0.13,0.36,85.17,53.33,10,No Fatigue,No
2024-12-05 15:19:01,0.27,0.3,85.03,50.0,10,No Fatigue,No
2024-12-05 15:19:01,0.29,0.34,91.79,46.67,10,No Fatigue,No
2024-12-05 15:19:01,0.24,0.31,90.92,43.33,10,No Fatigue,No
2024-12-05 15:19:02,0.17,0.38,91.79,46.67,10,No Fatigue,No
2024-12-05 15:19:02,0.14,0.38,91.79,46.67,10,No Fatigue,No
2024-12-05 15:19:02,0.28,0.4,91.79,43.33,10,No Fatigue,No
2024-12-05 15:19:02,0.28,0.31,86.63,40.0,10,No Fatigue,No
2024-12-05 15:19:02,0.28,0.32,88.32,36.67,10,No Fatigue,No
2024-12-05 15:19:02,0.28,0.32,88.32,36.67,10,No Fatigue,No
2024-12-05 15:19:03,0.29,0.31,87.51,33.33,10,No Fatigue,No
2024-12-05 15:19:03,0.16,0.41,90.87,33.33,10,No Fatigue,No
2024-12-05 15:19:03,0.28,0.33,88.34,30.0,10,No Fatigue,No
2024-12-05 15:19:03,0.31,0.34,87.51,30.0,10,No Fatigue,No
2024-12-05 15:19:03,0.29,0.35,89.1,30.0,10,No Fatigue,No
2024-12-05 15:19:03,0.26,0.4,90.0,30.0,10,No Fatigue,No
2024-12-05 15:19:04,0.19,0.37,90.0,30.0,10,No Fatigue,No
2024-12-05 15:19:04,0.23,0.42,90.87,33.33,10,No Fatigue,No
2024-12-05 15:19:04,0.23,0.32,90.9,33.33,10,No Fatigue,No
2024-12-05 15:19:04,0.23,0.33,90.0,33.33,10,No Fatigue,No
2024-12-05 15:19:04,0.22,0.31,90.91,36.67,10,No Fatigue,No
2024-12-05 15:19:04,0.21,0.42,92.64,36.67,10,No Fatigue,No
2024-12-05 15:19:04,0.24,0.3,91.85,36.67,10,No Fatigue,No
2024-12-05 15:19:05,0.24,0.35,92.64,36.67,10,No Fatigue,No
2024-12-05 15:19:05,0.24,0.43,90.84,33.33,10,No Fatigue,No
2024-12-05 15:19:05,0.23,0.4,90.0,33.33,10,No Fatigue,No
2024-12-05 15:19:05,0.14,0.27,91.79,36.67,10,No Fatigue,No
2024-12-05 15:19:05,0.25,0.31,90.0,36.67,10,No Fatigue,No
2024-12-05 15:19:05,0.2,0.35,89.12,40.0,10,No Fatigue,No
2024-12-05 15:19:05,0.14,0.29,88.21,40.0,10,No Fatigue,No
2024-12-05 15:19:06,0.23,0.43,90.0,36.67,10,No Fatigue,No
2024-12-05 15:19:06,0.24,0.42,90.88,36.67,10,No Fatigue,No
2024-12-05 15:19:06,0.24,0.45,90.0,36.67,10,No Fatigue,No
2024-12-05 15:19:06,0.26,0.44,91.76,36.67,10,No Fatigue,No
2024-12-05 15:19:06,0.26,0.4,90.9,33.33,10,No Fatigue,No
2024-12-05 15:19:06,0.13,0.33,89.1,33.33,10,No Fatigue,No
2024-12-05 15:19:07,0.24,0.37,88.21,33.33,10,No Fatigue,No
2024-12-05 15:19:07,0.29,0.3,86.63,33.33,10,No Fatigue,No
2024-12-05 15:19:07,0.25,0.35,90.0,33.33,10,No Fatigue,No
