2024-12-11 22:16:46,0.18,0.19,92.86,56.67,0,No Fatigue,0.15,Not Yawning
2024-12-11 22:16:47,0.3,0.22,91.47,56.67,0,No Fatigue,0.15,Not Yawning
2024-12-11 22:16:52,0.28,0.34,92.07,53.33,0,No Fatigue,0.15,Not Yawning
2024-12-11 22:16:53,0.29,0.33,92.86,50.0,0,No Fatigue,0.15,Not Yawning
2024-12-11 22:16:54,N/A,0.0,N/A,N/A,N/A,No Face Detected,N/A,N/A
2024-12-11 22:16:57,0.29,0.37,94.55,40.0,0,No Fatigue,0.15,Not Yawning
2024-12-11 22:17:10,0.3,0.33,94.76,40.0,0,No Fatigue,0.19,Not Yawning
2024-12-11 22:17:11,0.28,0.35,92.12,36.67,0,No Fatigue,0.17,Not Yawning
2024-12-11 22:17:13,0.23,0.33,91.41,36.67,0,No Fatigue,0.15,Not Yawning
2024-12-11 22:17:14,0.26,0.36,92.1,40.0,0,No Fatigue,0.16,Not Yawning
2024-12-11 22:17:16,0.26,0.34,93.53,33.33,0,No Fatigue,0.16,Not Yawning
2024-12-11 22:17:17,0.27,0.37,92.86,26.67,0,No Fatigue,0.17,Not Yawning
2024-12-11 22:17:18,0.24,0.35,93.62,20.0,0,No Fatigue,0.17,Not Yawning
2024-12-11 22:17:19,0.21,0.35,93.62,26.67,0,No Fatigue,0.17,Not Yawning
2024-12-11 22:17:20,0.25,0.38,92.9,30.0,0,No Fatigue,0.15,Not Yawning
2024-12-11 22:17:21,0.25,0.38,94.24,30.0,0,No Fatigue,0.17,Not Yawning
2024-12-11 22:17:22,0.28,0.35,94.34,26.67,0,No Fatigue,0.18,Not Yawning
2024-12-11 22:17:24,0.26,0.31,93.67,26.67,0,No Fatigue,0.17,Not Yawning
2024-12-11 22:17:25,0.19,0.35,92.9,26.67,0,No Fatigue,0.16,Not Yawning
2024-12-11 22:17:26,0.22,0.32,92.94,26.67,0,No Fatigue,0.17,Not Yawning
2024-12-11 22:17:27,0.21,0.31,92.97,30.0,0,No Fatigue,0.18,Not Yawning
2024-12-11 22:17:28,0.24,0.25,93.01,26.67,0,No Fatigue,0.19,Not Yawning
2024-12-11 22:17:29,0.2,0.27,92.97,30.0,0,No Fatigue,0.17,Not Yawning
2024-12-11 22:17:30,0.16,0.27,92.97,33.33,0,No Fatigue,0.16,Not Yawning
2024-12-11 22:17:32,0.13,0.27,95.86,40.0,0,No Fatigue,0.15,Not Yawning
2024-12-11 22:18:18,0.21,0.28,95.71,43.33,0,No Fatigue,0.19,Not Yawning
2024-12-11 22:18:25,0.2,0.31,98.34,50.0,0,No Fatigue,0.15,Not Yawning
2024-12-11 22:18:27,0.22,0.28,94.64,56.67,0,No Fatigue,0.18,Not Yawning
2024-12-11 22:18:35,0.18,0.34,92.76,56.67,0,No Fatigue,0.2,Not Yawning
2024-12-11 22:18:41,0.16,0.24,95.06,60.0,0,No Fatigue,0.19,Not Yawning
2024-12-11 22:18:44,0.23,0.23,89.25,66.67,0,No Fatigue,0.21,Not Yawning
2024-12-11 22:18:50,0.21,0.23,90.77,70.0,0,No Fatigue,0.18,Not Yawning
2024-12-11 22:18:54,0.25,0.22,92.39,66.67,0,No Fatigue,0.19,Not Yawning
2024-12-11 22:21:05,0.2,0.3,93.45,70.0,0,No Fatigue,0.13,Not Yawning
2024-12-11 22:22:20,0.21,0.31,93.87,66.67,0,No Fatigue,0.19,Not Yawning
2024-12-11 22:22:21,0.24,0.33,93.14,60.0,0,No Fatigue,0.17,Not Yawning
2024-12-11 22:22:22,0.19,0.38,96.67,60.0,0,No Fatigue,0.18,Not Yawning
2024-12-11 22:22:35,0.16,0.29,92.15,60.0,0,No Fatigue,0.14,Not Yawning
2024-12-11 22:22:36,0.18,0.34,83.29,60.0,0,No Fatigue,0.15,Not Yawning
2024-12-11 22:22:37,0.24,0.26,89.24,56.67,0,No Fatigue,0.17,Not Yawning
2024-12-11 22:22:38,0.28,0.28,90.74,53.33,0,No Fatigue,0.18,Not Yawning
2024-12-11 22:22:40,0.26,0.32,88.53,53.33,0,No Fatigue,0.16,Not Yawning
2024-12-11 22:22:41,0.26,0.29,89.25,43.33,0,No Fatigue,0.15,Not Yawning
2024-12-11 22:22:43,0.22,0.31,89.23,40.0,0,No Fatigue,0.18,Not Yawning
2024-12-11 22:22:44,0.29,0.32,90.8,43.33,0,No Fatigue,0.16,Not Yawning
2024-12-11 22:22:45,0.23,0.31,90.8,46.67,0,No Fatigue,0.16,Not Yawning
2024-12-11 22:22:46,0.24,0.3,92.35,43.33,0,No Fatigue,0.18,Not Yawning
2024-12-11 22:22:47,0.25,0.3,91.59,40.0,0,No Fatigue,0.17,Not Yawning
2024-12-11 22:22:48,0.24,0.33,90.78,30.0,0,No Fatigue,0.16,Not Yawning
2024-12-11 22:22:50,0.23,0.3,89.22,26.67,0,No Fatigue,0.17,Not Yawning
2024-12-11 22:22:51,0.17,0.32,89.2,30.0,0,No Fatigue,0.16,Not Yawning
2024-12-11 22:22:53,0.16,0.28,93.67,33.33,0,No Fatigue,0.17,Not Yawning
2024-12-11 22:22:55,0.17,0.32,92.94,43.33,0,No Fatigue,0.14,Not Yawning
2024-12-11 22:23:09,0.17,0.32,94.46,43.33,0,No Fatigue,0.17,Not Yawning
2024-12-11 22:23:11,0.15,0.23,93.81,46.67,0,No Fatigue,0.14,Not Yawning
2024-12-11 22:23:12,0.26,0.25,92.97,53.33,0,No Fatigue,0.16,Not Yawning
2024-12-11 22:23:13,0.26,0.24,90.74,50.0,0,No Fatigue,0.17,Not Yawning
2024-12-11 22:23:14,0.25,0.28,90.72,46.67,0,No Fatigue,0.16,Not Yawning
2024-12-11 22:23:15,0.25,0.29,90.73,40.0,0,No Fatigue,0.16,Not Yawning
2024-12-11 22:23:16,0.27,0.31,91.45,40.0,0,No Fatigue,0.16,Not Yawning
2024-12-11 22:23:18,0.26,0.3,92.23,40.0,0,No Fatigue,0.16,Not Yawning
2024-12-11 22:23:19,0.26,0.31,93.01,43.33,0,No Fatigue,0.15,Not Yawning
2024-12-11 22:23:20,0.25,0.3,92.97,33.33,0,No Fatigue,0.15,Not Yawning
2024-12-11 22:23:21,0.19,0.32,93.01,33.33,0,No Fatigue,0.15,Not Yawning
2024-12-11 22:23:23,0.23,0.32,93.72,33.33,0,No Fatigue,0.15,Not Yawning
2024-12-11 22:23:24,0.25,0.3,94.46,30.0,0,No Fatigue,0.18,Not Yawning
2024-12-11 22:23:26,0.23,0.25,92.2,33.33,0,No Fatigue,0.17,Not Yawning
2024-12-11 22:23:31,N/A,0.0,N/A,N/A,N/A,No Face Detected,N/A,N/A
2024-12-11 22:23:34,0.27,0.26,90.0,33.33,0,No Fatigue,0.17,Not Yawning
2024-12-11 22:23:35,0.28,0.31,90.74,33.33,0,No Fatigue,0.16,Not Yawning
2024-12-11 22:23:36,0.27,0.24,91.53,33.33,0,No Fatigue,0.17,Not Yawning
2024-12-11 22:23:37,0.16,0.32,93.53,40.0,0,No Fatigue,0.17,Not Yawning
2024-12-11 22:23:39,0.25,0.35,93.33,46.67,0,No Fatigue,0.15,Not Yawning
2024-12-11 22:23:40,0.27,0.29,94.29,46.67,0,No Fatigue,0.18,Not Yawning
2024-12-11 22:23:41,0.26,0.31,92.83,40.0,0,No Fatigue,0.17,Not Yawning
2024-12-11 22:23:43,0.25,0.32,90.78,33.33,0,No Fatigue,0.14,Not Yawning
2024-12-11 22:23:58,0.24,0.32,94.4,33.33,0,No Fatigue,0.17,Not Yawning
2024-12-11 22:23:59,0.17,0.32,93.81,33.33,0,No Fatigue,0.16,Not Yawning
2024-12-11 22:24:07,0.24,0.31,90.73,33.33,0,No Fatigue,0.17,Not Yawning
2024-12-11 22:24:08,0.18,0.3,91.53,40.0,0,No Fatigue,0.16,Not Yawning
2024-12-11 22:24:13,0.24,0.32,94.4,40.0,0,No Fatigue,0.18,Not Yawning
2024-12-11 22:24:28,0.28,0.35,91.51,46.67,0,No Fatigue,0.17,Not Yawning
2024-12-11 22:24:30,0.29,0.32,88.47,46.67,0,No Fatigue,0.18,Not Yawning
2024-12-11 22:24:32,0.31,0.35,89.24,36.67,0,No Fatigue,0.19,Not Yawning
2024-12-11 22:24:33,0.3,0.34,88.51,30.0,0,No Fatigue,0.17,Not Yawning
2024-12-11 22:24:34,0.29,0.34,87.8,26.67,0,No Fatigue,0.15,Not Yawning
2024-12-11 22:24:35,0.24,0.34,89.25,26.67,0,No Fatigue,0.17,Not Yawning
2024-12-11 22:24:58,0.25,0.3,93.53,23.33,0,No Fatigue,0.17,Not Yawning
2024-12-11 22:24:59,0.3,0.32,92.17,23.33,0,No Fatigue,0.16,Not Yawning
2024-12-11 22:25:02,0.13,0.35,93.41,26.67,0,No Fatigue,0.15,Not Yawning
2024-12-11 22:25:09,0.24,0.34,92.17,23.33,0,No Fatigue,0.17,Not Yawning
2024-12-11 22:25:10,0.2,0.34,92.32,23.33,0,No Fatigue,0.18,Not Yawning
2024-12-11 22:25:11,0.29,0.33,93.76,20.0,0,No Fatigue,0.16,Not Yawning
2024-12-11 22:25:13,0.27,0.36,92.29,20.0,0,No Fatigue,0.15,Not Yawning
2024-12-11 22:25:20,0.3,0.36,92.26,20.0,0,No Fatigue,0.17,Not Yawning
2024-12-11 22:25:22,0.29,0.33,91.41,20.0,0,No Fatigue,0.17,Not Yawning
2024-12-11 22:25:23,0.27,0.35,91.41,20.0,0,No Fatigue,0.17,Not Yawning
2024-12-11 22:25:24,0.25,0.35,90.0,20.0,0,No Fatigue,0.17,Not Yawning
2024-12-11 22:25:26,0.25,0.34,90.72,16.67,0,No Fatigue,0.17,Not Yawning
2024-12-11 22:25:27,0.26,0.35,91.41,16.67,0,No Fatigue,0.17,Not Yawning
2024-12-11 22:25:28,0.2,0.34,90.69,20.0,0,No Fatigue,0.16,Not Yawning
2024-12-11 22:25:45,0.2,0.34,93.76,20.0,0,No Fatigue,0.18,Not Yawning
2024-12-11 22:25:46,0.3,0.33,93.05,13.33,0,No Fatigue,0.17,Not Yawning
2024-12-11 22:25:48,0.25,0.32,90.0,13.33,0,No Fatigue,0.2,Not Yawning
2024-12-11 22:25:49,0.29,0.36,90.0,13.33,0,No Fatigue,0.19,Not Yawning
2024-12-11 22:25:50,0.26,0.35,90.0,6.67,0,No Fatigue,0.17,Not Yawning
2024-12-11 22:25:51,0.29,0.33,89.27,10.0,0,No Fatigue,0.19,Not Yawning
2024-12-11 22:25:53,0.29,0.33,90.0,10.0,0,No Fatigue,0.2,Not Yawning
2024-12-11 22:25:54,0.25,0.34,90.0,10.0,0,No Fatigue,0.19,Not Yawning
2024-12-11 22:25:55,0.25,0.33,90.72,13.33,0,No Fatigue,0.18,Not Yawning
