Timestamp,EAR,MOR,Tilt Angle,PERCLOS,FOM,Fatigue,Hand Covering Mouth
2024-12-05 15:09:51,0.17,0.31,90.91,43.33,4,No Fatigue,No
2024-12-05 15:09:51,0.24,0.33,93.69,43.33,4,No Fatigue,No
2024-12-05 15:09:51,0.18,0.33,90.94,40.0,4,No Fatigue,No
2024-12-05 15:09:52,0.17,0.33,91.88,40.0,4,No Fatigue,No
2024-12-05 15:09:52,0.22,0.33,92.82,40.0,4,No Fatigue,No
2024-12-05 15:09:52,0.23,0.33,91.88,43.33,4,No Fatigue,No
2024-12-05 15:09:52,0.26,0.31,91.91,43.33,4,No Fatigue,No
2024-12-05 15:09:52,0.27,0.31,89.05,40.0,4,No Fatigue,No
2024-12-05 15:09:52,0.18,0.31,88.12,40.0,4,No Fatigue,No
2024-12-05 15:09:53,0.24,0.31,90.0,40.0,4,No Fatigue,No
2024-12-05 15:09:53,0.27,0.31,90.94,36.67,4,No Fatigue,No
2024-12-05 15:09:53,0.27,0.33,90.95,36.67,4,No Fatigue,No
2024-12-05 15:09:53,0.26,0.31,91.91,33.33,5,No Fatigue,No
2024-12-05 15:09:53,0.17,0.33,90.92,36.67,5,No Fatigue,No
2024-12-05 15:09:53,0.25,0.33,90.0,30.0,5,No Fatigue,No
2024-12-05 15:09:53,0.25,0.33,89.06,26.67,5,No Fatigue,No
2024-12-05 15:09:54,0.21,0.35,90.92,26.67,5,No Fatigue,No
2024-12-05 15:09:54,0.25,0.34,90.0,26.67,5,No Fatigue,No
2024-12-05 15:09:54,0.18,0.34,90.94,26.67,5,No Fatigue,No
2024-12-05 15:09:54,0.19,0.34,90.94,30.0,5,No Fatigue,No
2024-12-05 15:09:54,0.13,0.33,90.95,30.0,5,No Fatigue,No
2024-12-05 15:09:54,0.19,0.31,90.0,30.0,5,No Fatigue,No
2024-12-05 15:09:55,0.21,0.35,90.95,30.0,5,No Fatigue,No
2024-12-05 15:09:55,0.23,0.34,91.88,30.0,5,No Fatigue,No
2024-12-05 15:09:55,0.13,0.29,84.64,33.33,5,No Fatigue,No
2024-12-05 15:09:55,0.15,0.27,82.65,36.67,5,No Fatigue,No
2024-12-05 15:09:55,0.14,0.3,84.38,36.67,5,No Fatigue,No
2024-12-05 15:09:55,0.24,0.3,80.84,36.67,5,No Fatigue,No
2024-12-05 15:09:56,0.17,0.28,81.74,40.0,5,No Fatigue,No
2024-12-05 15:09:56,0.17,0.28,81.74,43.33,5,No Fatigue,No
2024-12-05 15:09:56,0.17,0.28,84.38,43.33,5,No Fatigue,No
2024-12-05 15:09:56,0.18,0.29,82.76,46.67,5,No Fatigue,No
2024-12-05 15:09:56,0.17,0.3,80.98,50.0,5,No Fatigue,No
2024-12-05 15:09:56,0.14,0.32,81.87,50.0,5,No Fatigue,No
2024-12-05 15:09:57,0.15,0.3,80.98,53.33,5,No Fatigue,No
2024-12-05 15:09:57,0.19,0.3,82.76,53.33,5,No Fatigue,No
2024-12-05 15:09:57,0.18,0.3,82.0,53.33,5,No Fatigue,No
2024-12-05 15:09:57,0.25,0.33,86.25,50.0,5,No Fatigue,No
2024-12-05 15:09:58,0.2,0.32,81.87,50.0,5,No Fatigue,No
2024-12-05 15:09:58,0.16,0.29,81.87,50.0,5,No Fatigue,No
2024-12-05 15:09:58,0.21,0.31,83.76,50.0,5,No Fatigue,No
2024-12-05 15:09:58,0.27,0.33,89.05,46.67,5,No Fatigue,No
2024-12-05 15:09:58,0.19,0.34,87.14,46.67,5,No Fatigue,No
2024-12-05 15:09:59,0.21,0.48,90.0,50.0,6,No Fatigue,No
2024-12-05 15:09:59,0.23,0.33,86.19,50.0,6,No Fatigue,No
2024-12-05 15:09:59,0.22,0.31,86.12,50.0,6,No Fatigue,No
2024-12-05 15:09:59,0.16,0.29,86.05,53.33,6,No Fatigue,No
2024-12-05 15:10:00,0.21,0.31,87.14,56.67,6,No Fatigue,No
2024-12-05 15:10:00,0.22,0.31,88.06,60.0,6,No Fatigue,No
2024-12-05 15:10:00,0.23,0.31,88.09,56.67,6,No Fatigue,No
2024-12-05 15:10:00,0.18,0.31,89.03,56.67,6,No Fatigue,No
2024-12-05 15:10:00,0.2,0.31,88.06,56.67,6,No Fatigue,No
2024-12-05 15:10:01,0.21,0.31,89.03,56.67,6,No Fatigue,No
2024-12-05 15:10:01,0.2,0.31,89.03,56.67,6,No Fatigue,No
2024-12-05 15:10:01,0.21,0.31,90.0,56.67,6,No Fatigue,No
2024-12-05 15:10:01,0.22,0.31,89.01,56.67,6,No Fatigue,No
2024-12-05 15:10:01,0.19,0.35,89.05,60.0,6,No Fatigue,No
2024-12-05 15:10:01,0.22,0.33,90.59,63.33,6,No Fatigue,No
2024-12-05 15:10:02,0.22,0.35,88.09,63.33,6,No Fatigue,No
2024-12-05 15:10:02,0.21,0.35,88.12,63.33,6,No Fatigue,No
2024-12-05 15:10:02,0.17,0.35,87.09,66.67,6,No Fatigue,No
2024-12-05 15:10:02,0.17,0.35,88.09,63.33,6,No Fatigue,No
2024-12-05 15:10:02,0.22,0.31,89.03,63.33,6,No Fatigue,No
2024-12-05 15:10:02,0.2,0.31,90.0,63.33,6,No Fatigue,No
2024-12-05 15:10:03,0.22,0.36,89.03,63.33,6,No Fatigue,No
2024-12-05 15:10:03,0.2,0.29,79.54,63.33,6,No Fatigue,No
2024-12-05 15:10:03,0.21,0.29,90.0,63.33,6,No Fatigue,No
2024-12-05 15:10:03,0.19,0.29,90.0,66.67,6,No Fatigue,No
2024-12-05 15:10:03,0.21,0.29,90.0,70.0,6,No Fatigue,No
2024-12-05 15:10:03,0.21,0.33,89.03,70.0,6,No Fatigue,No
2024-12-05 15:10:03,0.16,0.33,88.09,73.33,6,No Fatigue,No
2024-12-05 15:10:04,0.2,0.33,88.09,73.33,6,No Fatigue,No
2024-12-05 15:10:04,0.2,0.33,88.09,76.67,6,No Fatigue,No
2024-12-05 15:10:04,0.21,0.31,87.09,76.67,6,No Fatigue,No
2024-12-05 15:10:04,0.21,0.33,87.09,80.0,6,No Fatigue,No
2024-12-05 15:10:04,0.2,0.33,90.0,80.0,6,No Fatigue,No
2024-12-05 15:10:04,0.24,0.33,91.91,80.0,6,No Fatigue,No
2024-12-05 15:10:05,0.21,0.32,84.04,80.0,6,No Fatigue,No
2024-12-05 15:10:05,0.21,0.32,84.04,83.33,6,No Fatigue,No
2024-12-05 15:10:05,0.16,0.39,92.64,83.33,6,No Fatigue,No
2024-12-05 15:10:05,0.23,0.37,87.4,83.33,6,No Fatigue,No
2024-12-05 15:10:05,0.23,0.35,86.48,86.67,6,No Fatigue,No
2024-12-05 15:10:05,0.2,0.39,86.63,86.67,6,No Fatigue,No
2024-12-05 15:10:06,0.2,0.34,85.46,90.0,6,No Fatigue,No
2024-12-05 15:10:06,0.15,0.29,89.06,90.0,6,No Fatigue,No
2024-12-05 15:10:06,0.15,0.24,89.08,93.33,6,No Fatigue,No
2024-12-05 15:10:06,0.17,0.27,92.77,93.33,6,No Fatigue,No
2024-12-05 15:10:06,0.17,0.28,91.79,93.33,6,No Fatigue,No
2024-12-05 15:10:06,0.16,0.42,81.07,93.33,6,No Fatigue,No
2024-12-05 15:10:07,0.24,0.29,92.01,90.0,6,No Fatigue,No
2024-12-05 15:10:07,0.19,0.32,93.24,90.0,6,No Fatigue,No
2024-12-05 15:10:07,0.14,0.27,82.23,90.0,6,No Fatigue,No
2024-12-05 15:10:07,0.19,0.3,85.6,90.0,6,No Fatigue,No
2024-12-05 15:10:07,0.2,0.3,90.0,90.0,6,No Fatigue,No
2024-12-05 15:10:07,0.22,0.3,87.21,90.0,7,Fatigue Detected,Yes
2024-12-05 15:10:07,0.19,0.3,93.01,90.0,7,No Fatigue,Yes
2024-12-05 15:10:08,0.22,0.3,89.1,90.0,7,No Fatigue,Yes
2024-12-05 15:10:08,0.16,0.31,90.0,90.0,7,No Fatigue,No
2024-12-05 15:10:08,0.18,0.29,94.61,90.0,7,No Fatigue,No
2024-12-05 15:10:08,0.22,0.35,92.6,90.0,7,No Fatigue,No
2024-12-05 15:10:08,0.15,0.36,88.29,90.0,7,No Fatigue,No
2024-12-05 15:10:09,0.22,0.4,87.44,90.0,7,No Fatigue,No
2024-12-05 15:10:09,0.16,0.41,85.6,90.0,7,No Fatigue,No
2024-12-05 15:10:09,0.22,0.49,86.13,93.33,8,Fatigue Detected,No
2024-12-05 15:10:09,0.19,0.32,73.14,93.33,8,No Fatigue,No
2024-12-05 15:10:09,0.16,0.37,72.9,93.33,8,No Fatigue,No
2024-12-05 15:10:10,0.28,0.31,74.39,90.0,8,No Fatigue,No
2024-12-05 15:10:10,0.19,0.36,73.95,86.67,8,No Fatigue,No
2024-12-05 15:10:10,0.25,0.28,72.28,80.0,8,No Fatigue,Yes
2024-12-05 15:10:10,0.24,0.21,78.54,76.67,8,No Fatigue,Yes
2024-12-05 15:10:10,0.23,0.21,77.06,70.0,9,No Fatigue,Yes
2024-12-05 15:10:11,0.25,0.21,75.96,70.0,9,No Fatigue,Yes
2024-12-05 15:10:11,0.26,0.21,77.47,66.67,9,No Fatigue,Yes
2024-12-05 15:10:11,0.27,0.33,78.07,63.33,9,No Fatigue,Yes
2024-12-05 15:10:11,0.26,0.35,77.8,56.67,9,No Fatigue,Yes
2024-12-05 15:10:11,0.26,0.38,77.56,50.0,9,No Fatigue,No
2024-12-05 15:10:12,0.28,0.4,76.17,43.33,9,No Fatigue,No
2024-12-05 15:10:12,0.25,0.56,102.09,33.33,10,Yawning Detected,No
2024-12-05 15:10:12,0.29,0.29,85.73,30.0,10,No Fatigue,No
2024-12-05 15:10:12,0.23,0.22,91.79,26.67,10,No Fatigue,No
2024-12-05 15:10:12,0.19,0.27,83.95,23.33,10,No Fatigue,No
2024-12-05 15:10:13,0.18,0.31,88.32,23.33,10,No Fatigue,No
2024-12-05 15:10:13,0.17,0.4,88.32,23.33,10,No Fatigue,No
2024-12-05 15:10:13,0.21,0.37,87.4,26.67,10,No Fatigue,No
2024-12-05 15:10:13,0.19,0.37,86.53,26.67,10,No Fatigue,No
2024-12-05 15:10:13,0.2,0.36,84.88,26.67,10,No Fatigue,No
2024-12-05 15:10:14,0.16,0.31,85.73,30.0,10,No Fatigue,No
2024-12-05 15:10:14,0.21,0.31,87.44,33.33,10,No Fatigue,No
2024-12-05 15:10:14,0.17,0.4,86.73,36.67,10,No Fatigue,No
2024-12-05 15:10:14,0.2,0.4,90.83,40.0,10,No Fatigue,No
2024-12-05 15:10:15,0.22,0.31,91.74,43.33,10,No Fatigue,No
2024-12-05 15:10:15,0.26,0.31,91.71,40.0,10,No Fatigue,No
2024-12-05 15:10:15,0.25,0.32,90.84,40.0,10,No Fatigue,No
2024-12-05 15:10:15,0.19,0.31,90.86,43.33,10,No Fatigue,No
2024-12-05 15:10:15,0.24,0.31,90.84,40.0,10,No Fatigue,No
2024-12-05 15:10:16,0.16,0.31,90.0,40.0,10,No Fatigue,No
2024-12-05 15:10:16,0.21,0.32,91.66,40.0,10,No Fatigue,No
2024-12-05 15:10:16,0.25,0.29,92.56,36.67,10,No Fatigue,No
2024-12-05 15:10:16,0.22,0.31,88.24,36.67,10,No Fatigue,No
2024-12-05 15:10:16,0.17,0.29,86.31,36.67,10,No Fatigue,No
2024-12-05 15:10:17,0.14,0.33,89.06,36.67,10,No Fatigue,No
2024-12-05 15:10:17,0.19,0.33,90.0,36.67,10,No Fatigue,No
2024-12-05 15:10:17,0.21,0.35,88.26,36.67,10,No Fatigue,No
2024-12-05 15:10:17,0.22,0.28,82.12,36.67,10,No Fatigue,No
2024-12-05 15:10:17,0.2,0.32,85.67,36.67,10,No Fatigue,No
2024-12-05 15:10:17,0.24,0.31,86.63,33.33,10,No Fatigue,No
2024-12-05 15:10:18,0.23,0.38,87.55,33.33,10,No Fatigue,No
2024-12-05 15:10:18,0.23,0.32,86.58,33.33,10,No Fatigue,No
2024-12-05 15:10:18,0.22,0.29,82.0,33.33,10,No Fatigue,No
2024-12-05 15:10:18,0.23,0.29,84.56,33.33,10,No Fatigue,No
2024-12-05 15:10:18,0.24,0.28,87.27,30.0,10,No Fatigue,No
2024-12-05 15:10:19,0.25,0.31,89.1,26.67,10,No Fatigue,No
2024-12-05 15:10:19,0.24,0.33,86.53,26.67,10,No Fatigue,No
2024-12-05 15:10:19,0.26,0.39,84.81,23.33,10,No Fatigue,No
2024-12-05 15:10:19,0.2,0.35,84.73,23.33,10,No Fatigue,No
2024-12-05 15:10:19,0.15,0.3,86.25,26.67,10,No Fatigue,No
2024-12-05 15:10:20,0.23,0.29,85.39,23.33,10,No Fatigue,No
2024-12-05 15:10:20,0.26,0.33,85.46,20.0,10,No Fatigue,No
2024-12-05 15:10:20,0.27,0.32,86.31,16.67,10,No Fatigue,No
