Timestamp,EAR,MOR,Tilt Angle,PERCLOS,FOM,Fatigue
2024-12-05 14:26:09,0.31,0.37,96.52,26.67,0,No Fatigue,No
2024-12-05 14:26:09,0.29,0.37,91.61,23.33,0,No Fatigue,No
2024-12-05 14:26:10,0.27,0.37,89.18,23.33,0,No Fatigue,No
2024-12-05 14:26:10,0.28,0.33,85.97,20.0,0,No Fatigue,No
2024-12-05 14:26:10,0.28,0.31,86.78,16.67,0,No Fatigue,No
2024-12-05 14:26:10,0.27,0.31,86.82,16.67,0,No Fatigue,No
2024-12-05 14:26:10,0.24,0.31,86.03,16.67,0,No Fatigue,No
2024-12-05 14:26:10,0.27,0.29,86.82,13.33,0,No Fatigue,No
2024-12-05 14:26:11,0.27,0.28,86.91,13.33,0,No Fatigue,No
2024-12-05 14:26:11,0.27,0.25,86.82,13.33,0,No Fatigue,No
2024-12-05 14:26:11,0.25,0.25,86.68,13.33,0,No Fatigue,No
2024-12-05 14:26:11,0.14,0.28,86.68,16.67,0,No Fatigue,No
2024-12-05 14:26:11,0.22,0.27,86.68,20.0,0,No Fatigue,No
2024-12-05 14:26:11,0.26,0.31,85.91,20.0,0,No Fatigue,No
2024-12-05 14:26:12,0.25,0.3,85.1,20.0,0,No Fatigue,No
2024-12-05 14:26:12,0.26,0.32,85.17,20.0,0,No Fatigue,No
2024-12-05 14:26:12,0.27,0.27,85.1,16.67,0,No Fatigue,No
2024-12-05 14:26:12,0.28,0.27,85.1,13.33,0,No Fatigue,No
2024-12-05 14:26:12,0.3,0.25,85.1,10.0,0,No Fatigue,No
2024-12-05 14:26:13,0.32,0.28,85.91,10.0,0,No Fatigue,No
2024-12-05 14:26:13,0.29,0.3,85.1,10.0,0,No Fatigue,No
2024-12-05 14:26:13,0.31,0.31,84.37,10.0,0,No Fatigue,No
2024-12-05 14:26:13,0.31,0.35,84.37,10.0,0,No Fatigue,No
2024-12-05 14:26:13,0.31,0.32,83.48,10.0,0,No Fatigue,No
2024-12-05 14:26:13,0.32,0.27,84.21,10.0,0,No Fatigue,No
2024-12-05 14:26:14,0.31,0.29,83.39,10.0,0,No Fatigue,No
2024-12-05 14:26:14,0.3,0.33,83.39,10.0,0,No Fatigue,No
2024-12-05 14:26:14,0.31,0.37,83.57,10.0,0,No Fatigue,No
2024-12-05 14:26:14,0.29,0.27,84.21,6.67,0,No Fatigue,No
2024-12-05 14:26:14,0.28,0.27,85.86,6.67,0,No Fatigue,No
2024-12-05 14:26:15,0.29,0.27,85.79,6.67,0,No Fatigue,No
2024-12-05 14:26:15,0.31,0.25,87.44,6.67,0,No Fatigue,No
2024-12-05 14:26:15,0.12,0.27,86.63,10.0,0,No Fatigue,No
2024-12-05 14:26:15,0.26,0.27,86.63,10.0,0,No Fatigue,No
2024-12-05 14:26:15,0.28,0.27,85.86,10.0,0,No Fatigue,No
2024-12-05 14:26:15,0.26,0.29,86.63,10.0,0,No Fatigue,No
2024-12-05 14:26:16,0.28,0.27,86.68,10.0,0,No Fatigue,No
2024-12-05 14:26:16,0.29,0.27,86.68,10.0,0,No Fatigue,No
2024-12-05 14:26:16,0.29,0.27,85.86,10.0,0,No Fatigue,No
2024-12-05 14:26:16,0.29,0.27,85.86,10.0,0,No Fatigue,No
2024-12-05 14:26:16,0.29,0.27,86.68,10.0,0,No Fatigue,No
2024-12-05 14:26:16,0.3,0.29,85.03,6.67,0,No Fatigue,No
2024-12-05 14:26:17,0.29,0.3,85.86,3.33,0,No Fatigue,No
2024-12-05 14:26:17,0.29,0.28,85.03,3.33,0,No Fatigue,No
2024-12-05 14:26:17,0.29,0.3,85.03,3.33,0,No Fatigue,No
2024-12-05 14:26:17,0.29,0.3,87.55,3.33,0,No Fatigue,No
2024-12-05 14:26:17,0.29,0.3,86.78,3.33,0,No Fatigue,No
2024-12-05 14:26:17,0.28,0.3,86.68,3.33,0,No Fatigue,No
2024-12-05 14:26:18,0.29,0.31,85.91,3.33,0,No Fatigue,No
2024-12-05 14:26:18,0.27,0.33,85.97,3.33,0,No Fatigue,No
2024-12-05 14:26:18,0.29,0.31,85.86,3.33,0,No Fatigue,No
2024-12-05 14:26:18,0.3,0.31,85.86,3.33,0,No Fatigue,No
2024-12-05 14:26:18,0.29,0.31,86.73,3.33,0,No Fatigue,No
2024-12-05 14:26:18,0.2,0.32,85.91,6.67,0,No Fatigue,No
2024-12-05 14:26:19,0.28,0.3,85.91,6.67,0,No Fatigue,No
2024-12-05 14:26:19,0.28,0.32,85.91,6.67,0,No Fatigue,No
2024-12-05 14:26:19,0.29,0.32,84.29,6.67,0,No Fatigue,No
2024-12-05 14:26:19,0.29,0.3,85.1,6.67,0,No Fatigue,No
2024-12-05 14:26:19,0.29,0.3,85.97,6.67,0,No Fatigue,No
2024-12-05 14:26:19,0.3,0.3,85.1,6.67,0,No Fatigue,No
2024-12-05 14:26:20,0.28,0.32,85.03,6.67,0,No Fatigue,No
2024-12-05 14:26:20,0.3,0.32,85.86,6.67,0,No Fatigue,No
2024-12-05 14:26:20,0.32,0.31,85.1,3.33,0,No Fatigue,No
2024-12-05 14:26:20,0.29,0.3,85.91,3.33,0,No Fatigue,No
2024-12-05 14:26:20,0.3,0.31,85.1,3.33,0,No Fatigue,No
2024-12-05 14:26:20,0.28,0.3,85.91,3.33,0,No Fatigue,No
2024-12-05 14:26:20,0.29,0.32,85.03,3.33,0,No Fatigue,No
2024-12-05 14:26:21,0.3,0.3,85.86,3.33,0,No Fatigue,No
2024-12-05 14:26:21,0.29,0.3,85.97,3.33,0,No Fatigue,No
2024-12-05 14:26:21,0.28,0.32,85.91,3.33,0,No Fatigue,No
2024-12-05 14:26:21,0.3,0.31,85.86,3.33,0,No Fatigue,No
2024-12-05 14:26:21,0.28,0.31,86.73,3.33,0,No Fatigue,No
2024-12-05 14:26:21,0.29,0.3,85.91,3.33,0,No Fatigue,No
2024-12-05 14:26:22,0.22,0.32,86.73,6.67,0,No Fatigue,No
2024-12-05 14:26:22,0.29,0.3,86.68,6.67,0,No Fatigue,No
2024-12-05 14:26:22,0.28,0.32,85.91,6.67,0,No Fatigue,No
2024-12-05 14:26:22,0.28,0.3,86.68,6.67,0,No Fatigue,No
2024-12-05 14:26:22,0.28,0.28,86.68,6.67,0,No Fatigue,No
2024-12-05 14:26:22,0.29,0.32,86.68,6.67,0,No Fatigue,No
2024-12-05 14:26:23,0.28,0.3,87.51,6.67,0,No Fatigue,No
2024-12-05 14:26:23,0.18,0.32,86.73,10.0,0,No Fatigue,No
2024-12-05 14:26:23,0.22,0.29,86.73,13.33,0,No Fatigue,No
2024-12-05 14:26:23,0.29,0.31,85.79,13.33,0,No Fatigue,No
2024-12-05 14:26:23,0.29,0.31,87.58,10.0,0,No Fatigue,No
2024-12-05 14:26:24,0.28,0.31,87.51,10.0,0,No Fatigue,No
2024-12-05 14:26:24,0.29,0.35,86.68,10.0,0,No Fatigue,No
2024-12-05 14:26:24,0.31,0.33,86.68,10.0,0,No Fatigue,No
2024-12-05 14:26:24,0.28,0.33,87.51,10.0,0,No Fatigue,No
2024-12-05 14:26:24,0.29,0.3,86.73,10.0,0,No Fatigue,No
2024-12-05 14:26:24,0.28,0.32,87.55,10.0,0,No Fatigue,No
2024-12-05 14:26:25,0.29,0.3,87.55,10.0,0,No Fatigue,No
2024-12-05 14:26:25,0.27,0.33,87.51,10.0,0,No Fatigue,No
2024-12-05 14:26:25,0.29,0.32,88.34,10.0,0,No Fatigue,No
2024-12-05 14:26:25,0.15,0.31,87.51,13.33,0,No Fatigue,No
2024-12-05 14:26:25,0.28,0.32,87.55,13.33,0,No Fatigue,No
2024-12-05 14:26:25,0.27,0.32,87.47,13.33,0,No Fatigue,No
2024-12-05 14:26:26,0.28,0.33,86.73,13.33,0,No Fatigue,No
2024-12-05 14:26:26,0.3,0.33,86.73,13.33,0,No Fatigue,No
2024-12-05 14:26:26,0.31,0.31,86.73,13.33,0,No Fatigue,No
2024-12-05 14:26:26,0.29,0.32,86.73,13.33,0,No Fatigue,No
2024-12-05 14:26:26,0.26,0.33,87.55,13.33,0,No Fatigue,No
2024-12-05 14:26:26,0.27,0.31,87.51,13.33,0,No Fatigue,No
2024-12-05 14:26:26,0.3,0.33,87.51,13.33,0,No Fatigue,No
2024-12-05 14:26:27,0.29,0.33,87.47,10.0,0,No Fatigue,No
2024-12-05 14:26:27,0.28,0.31,86.63,10.0,0,No Fatigue,No
2024-12-05 14:26:27,0.11,0.33,87.51,13.33,0,No Fatigue,No
2024-12-05 14:26:27,0.21,0.33,87.51,16.67,0,No Fatigue,No
2024-12-05 14:26:27,0.29,0.32,87.47,16.67,0,No Fatigue,No
2024-12-05 14:26:27,0.28,0.32,86.73,16.67,0,No Fatigue,No
2024-12-05 14:26:28,0.28,0.33,86.63,16.67,0,No Fatigue,No
2024-12-05 14:26:28,0.29,0.32,86.68,13.33,0,No Fatigue,No
2024-12-05 14:26:28,0.29,0.33,87.51,10.0,0,No Fatigue,No
2024-12-05 14:26:28,0.29,0.31,88.34,10.0,0,No Fatigue,No
2024-12-05 14:26:28,0.29,0.31,91.66,10.0,0,No Fatigue,No
2024-12-05 14:26:29,0.28,0.31,93.42,10.0,0,No Fatigue,No
2024-12-05 14:26:29,0.27,0.28,93.47,10.0,0,No Fatigue,No
2024-12-05 14:26:29,0.15,0.32,93.47,13.33,0,No Fatigue,No
2024-12-05 14:26:29,0.16,0.32,92.6,16.67,0,No Fatigue,No
2024-12-05 14:26:29,0.18,0.3,90.87,20.0,0,No Fatigue,No
2024-12-05 14:26:29,0.26,0.31,90.0,20.0,0,No Fatigue,No
2024-12-05 14:26:30,0.31,0.31,92.53,20.0,0,No Fatigue,No
2024-12-05 14:26:30,0.31,0.32,92.49,20.0,0,No Fatigue,No
2024-12-05 14:26:30,0.31,0.3,94.97,20.0,0,No Fatigue,No
2024-12-05 14:26:30,0.32,0.33,94.14,16.67,0,No Fatigue,No
2024-12-05 14:26:30,0.28,0.31,94.14,16.67,0,No Fatigue,No
2024-12-05 14:26:30,0.31,0.29,94.14,16.67,0,No Fatigue,No
2024-12-05 14:26:31,0.29,0.33,93.32,16.67,0,No Fatigue,No
2024-12-05 14:26:31,0.29,0.32,93.37,16.67,0,No Fatigue,No
2024-12-05 14:26:31,0.3,0.31,93.32,16.67,0,No Fatigue,No
2024-12-05 14:26:31,0.3,0.33,92.49,16.67,0,No Fatigue,No
2024-12-05 14:26:31,0.26,0.33,93.32,16.67,0,No Fatigue,No
2024-12-05 14:26:31,0.28,0.33,92.49,16.67,0,No Fatigue,No
2024-12-05 14:26:31,0.28,0.33,92.49,16.67,0,No Fatigue,No
2024-12-05 14:26:32,0.28,0.35,92.49,16.67,0,No Fatigue,No
2024-12-05 14:26:32,0.28,0.31,92.53,16.67,0,No Fatigue,No
2024-12-05 14:26:32,0.28,0.33,91.66,13.33,0,No Fatigue,No
2024-12-05 14:26:32,0.2,0.33,92.49,13.33,0,No Fatigue,No
2024-12-05 14:26:32,0.27,0.31,94.14,13.33,0,No Fatigue,No
2024-12-05 14:26:32,0.27,0.33,92.49,13.33,0,No Fatigue,No
2024-12-05 14:26:33,0.29,0.33,92.49,13.33,0,No Fatigue,No
2024-12-05 14:26:33,0.27,0.32,91.68,13.33,0,No Fatigue,No
2024-12-05 14:26:33,0.3,0.33,92.45,13.33,0,No Fatigue,No
2024-12-05 14:26:33,0.28,0.33,93.32,13.33,0,No Fatigue,No
2024-12-05 14:26:33,0.29,0.33,93.32,13.33,0,No Fatigue,No
2024-12-05 14:26:33,0.3,0.34,94.14,13.33,0,No Fatigue,No
2024-12-05 14:26:34,0.3,0.31,93.37,13.33,0,No Fatigue,No
2024-12-05 14:26:34,0.27,0.31,93.32,10.0,0,No Fatigue,No
2024-12-05 14:26:34,0.27,0.31,92.49,6.67,0,No Fatigue,No
2024-12-05 14:26:34,0.28,0.33,93.32,3.33,0,No Fatigue,No
2024-12-05 14:26:34,0.3,0.32,92.49,3.33,0,No Fatigue,No
2024-12-05 14:26:34,0.29,0.31,91.66,3.33,0,No Fatigue,No
2024-12-05 14:26:34,0.28,0.33,92.49,3.33,0,No Fatigue,No
2024-12-05 14:26:35,0.28,0.33,92.45,3.33,0,No Fatigue,No
2024-12-05 14:26:35,0.28,0.35,91.61,3.33,0,No Fatigue,No
2024-12-05 14:26:35,0.28,0.31,92.45,3.33,0,No Fatigue,No
2024-12-05 14:26:35,0.3,0.33,92.45,3.33,0,No Fatigue,No
2024-12-05 14:26:35,0.32,0.31,91.66,3.33,0,No Fatigue,No
2024-12-05 14:26:35,0.2,0.33,91.68,6.67,0,No Fatigue,No
2024-12-05 14:26:36,0.28,0.29,91.66,6.67,0,No Fatigue,No
2024-12-05 14:26:36,0.28,0.31,90.83,6.67,0,No Fatigue,No
2024-12-05 14:26:36,0.29,0.34,92.49,6.67,0,No Fatigue,No
2024-12-05 14:26:36,0.28,0.33,92.53,6.67,0,No Fatigue,No
2024-12-05 14:26:36,0.29,0.33,90.83,6.67,0,No Fatigue,No
2024-12-05 14:26:36,0.29,0.33,90.84,6.67,0,No Fatigue,No
2024-12-05 14:26:37,0.27,0.32,92.49,6.67,0,No Fatigue,No
2024-12-05 14:26:37,0.28,0.31,91.66,6.67,0,No Fatigue,No
2024-12-05 14:26:37,0.31,0.35,91.66,3.33,0,No Fatigue,No
2024-12-05 14:26:37,0.18,0.32,91.68,6.67,0,No Fatigue,No
2024-12-05 14:26:38,0.13,0.33,93.42,10.0,0,No Fatigue,No
2024-12-05 14:26:38,0.18,0.31,102.53,13.33,0,No Fatigue,No
2024-12-05 14:26:38,0.19,0.33,96.61,16.67,0,No Fatigue,No
2024-12-05 14:26:38,0.3,0.25,90.84,16.67,0,No Fatigue,No
2024-12-05 14:26:38,0.29,0.35,87.44,16.67,0,No Fatigue,No
2024-12-05 14:26:39,0.28,0.36,93.47,16.67,0,No Fatigue,No
2024-12-05 14:26:39,0.29,0.36,87.31,16.67,1,No Fatigue,Yes
2024-12-05 14:26:39,0.3,0.36,87.14,16.67,1,No Fatigue,Yes
2024-12-05 14:26:39,0.29,0.36,89.24,16.67,1,No Fatigue,Yes
2024-12-05 14:26:39,0.29,0.36,90.77,16.67,1,No Fatigue,Yes
2024-12-05 14:26:40,0.27,0.36,88.43,16.67,1,No Fatigue,Yes
2024-12-05 14:26:40,0.28,0.36,88.39,16.67,1,No Fatigue,Yes
2024-12-05 14:26:40,0.28,0.36,88.43,16.67,1,No Fatigue,Yes
2024-12-05 14:26:40,0.27,0.36,87.8,16.67,1,No Fatigue,Yes
2024-12-05 14:26:40,0.26,0.36,88.47,16.67,2,No Fatigue,Yes
2024-12-05 14:26:40,0.27,0.36,95.36,16.67,2,No Fatigue,No
2024-12-05 14:26:41,0.24,0.3,93.75,16.67,2,No Fatigue,No
2024-12-05 14:26:41,0.24,0.25,86.08,16.67,2,No Fatigue,No
2024-12-05 14:26:41,0.21,0.28,86.68,20.0,2,No Fatigue,No
2024-12-05 14:26:41,0.22,0.3,90.87,20.0,2,No Fatigue,No
2024-12-05 14:26:41,0.24,0.22,94.69,20.0,2,No Fatigue,No
2024-12-05 14:26:41,0.25,0.24,92.86,20.0,2,No Fatigue,No
2024-12-05 14:26:42,0.26,0.31,92.73,20.0,2,No Fatigue,No
2024-12-05 14:26:42,0.25,0.26,95.53,20.0,2,No Fatigue,No
2024-12-05 14:26:42,0.22,0.26,84.88,23.33,3,No Fatigue,Yes
2024-12-05 14:26:42,0.24,0.26,85.6,23.33,3,No Fatigue,Yes
2024-12-05 14:26:42,0.21,0.26,87.58,26.67,3,No Fatigue,Yes
2024-12-05 14:26:43,0.24,0.26,89.13,26.67,3,No Fatigue,Yes
2024-12-05 14:26:43,0.24,0.26,89.13,26.67,3,No Fatigue,Yes
2024-12-05 14:26:43,0.26,0.26,89.16,23.33,3,No Fatigue,Yes
2024-12-05 14:26:43,0.22,0.26,88.32,23.33,3,No Fatigue,Yes
2024-12-05 14:26:43,0.24,0.26,89.17,20.0,3,No Fatigue,Yes
2024-12-05 14:26:43,0.26,0.26,88.43,16.67,3,No Fatigue,Yes
2024-12-05 14:26:44,0.25,0.26,85.1,16.67,3,No Fatigue,Yes
2024-12-05 14:26:44,0.27,0.25,95.27,16.67,3,No Fatigue,No
2024-12-05 14:26:44,0.25,0.3,91.76,16.67,3,No Fatigue,No
2024-12-05 14:26:44,0.24,0.35,92.56,16.67,3,No Fatigue,No
2024-12-05 14:26:44,0.26,0.3,93.52,16.67,3,No Fatigue,No
2024-12-05 14:26:44,0.24,0.29,92.68,16.67,3,No Fatigue,No
2024-12-05 14:26:45,0.24,0.29,91.76,16.67,3,No Fatigue,No
2024-12-05 14:26:45,0.25,0.29,91.79,16.67,3,No Fatigue,No
2024-12-05 14:26:45,0.23,0.28,91.76,16.67,3,No Fatigue,No
2024-12-05 14:26:45,0.21,0.31,92.6,20.0,3,No Fatigue,No
2024-12-05 14:26:45,0.17,0.28,91.76,23.33,3,No Fatigue,No
2024-12-05 14:26:45,0.2,0.28,92.64,26.67,3,No Fatigue,No
2024-12-05 14:26:46,0.21,0.26,92.68,30.0,3,No Fatigue,No
2024-12-05 14:26:46,0.21,0.26,92.68,33.33,3,No Fatigue,No
2024-12-05 14:26:46,0.21,0.26,91.79,36.67,3,No Fatigue,No
2024-12-05 14:26:46,0.27,0.3,89.14,33.33,3,No Fatigue,No
2024-12-05 14:26:46,0.28,0.3,86.58,30.0,3,No Fatigue,No
2024-12-05 14:26:46,0.3,0.28,87.47,30.0,3,No Fatigue,No
2024-12-05 14:26:47,0.27,0.26,85.73,30.0,3,No Fatigue,No
2024-12-05 14:26:47,0.26,0.28,89.16,30.0,3,No Fatigue,No
2024-12-05 14:26:47,0.15,0.33,86.68,33.33,3,No Fatigue,No
2024-12-05 14:26:47,0.25,0.35,85.1,30.0,3,No Fatigue,No
2024-12-05 14:26:47,0.3,0.3,87.47,30.0,3,No Fatigue,No
2024-12-05 14:26:47,0.28,0.33,87.58,26.67,3,No Fatigue,No
2024-12-05 14:26:48,0.26,0.28,87.44,26.67,3,No Fatigue,No
2024-12-05 14:26:48,0.17,0.29,90.0,30.0,3,No Fatigue,No
2024-12-05 14:26:48,0.12,0.34,88.34,33.33,3,No Fatigue,No
2024-12-05 14:26:48,0.23,0.36,88.29,30.0,3,No Fatigue,No
2024-12-05 14:26:48,0.2,0.25,91.79,33.33,3,No Fatigue,No
2024-12-05 14:26:48,0.18,0.31,97.77,36.67,3,No Fatigue,No
2024-12-05 14:26:48,0.32,0.28,98.13,36.67,3,No Fatigue,No
2024-12-05 14:26:49,0.23,0.3,100.38,40.0,3,No Fatigue,No
2024-12-05 14:26:49,0.21,0.35,98.81,43.33,3,No Fatigue,No
2024-12-05 14:26:49,0.25,0.33,100.86,43.33,3,No Fatigue,No
2024-12-05 14:26:49,0.21,0.28,96.93,46.67,3,No Fatigue,No
2024-12-05 14:26:49,0.21,0.29,104.78,50.0,3,No Fatigue,No
2024-12-05 14:26:49,0.23,0.27,101.02,50.0,3,No Fatigue,No
2024-12-05 14:26:50,0.22,0.33,102.45,53.33,3,No Fatigue,No
2024-12-05 14:26:50,0.19,0.35,104.04,56.67,3,No Fatigue,No
2024-12-05 14:26:50,0.25,0.32,99.58,53.33,3,No Fatigue,No
2024-12-05 14:26:50,0.3,0.36,95.63,50.0,3,No Fatigue,No
2024-12-05 14:26:50,0.27,0.33,92.49,46.67,3,No Fatigue,No
2024-12-05 14:26:50,0.18,0.35,90.0,46.67,3,No Fatigue,No
2024-12-05 14:26:50,0.21,0.29,90.81,46.67,3,No Fatigue,No
2024-12-05 14:26:51,0.27,0.27,90.82,43.33,3,No Fatigue,No
2024-12-05 14:26:51,0.3,0.25,91.68,43.33,3,No Fatigue,No
2024-12-05 14:26:51,0.3,0.28,89.17,43.33,3,No Fatigue,No
2024-12-05 14:26:51,0.3,0.26,90.82,43.33,3,No Fatigue,No
2024-12-05 14:26:51,0.3,0.27,89.17,43.33,3,No Fatigue,No
2024-12-05 14:26:51,0.32,0.33,87.58,43.33,3,No Fatigue,No
2024-12-05 14:26:52,0.32,0.37,87.58,40.0,3,No Fatigue,No
2024-12-05 14:26:52,0.28,0.4,88.43,40.0,3,No Fatigue,No
2024-12-05 14:26:52,0.21,0.4,89.22,43.33,3,No Fatigue,No
2024-12-05 14:26:52,0.19,0.39,89.19,46.67,3,No Fatigue,No
2024-12-05 14:26:52,0.3,0.38,88.39,46.67,3,No Fatigue,No
2024-12-05 14:26:52,0.3,0.36,88.36,43.33,3,No Fatigue,No
2024-12-05 14:26:53,0.29,0.37,90.0,40.0,3,No Fatigue,No
2024-12-05 14:26:53,0.19,0.35,90.0,43.33,3,No Fatigue,No
2024-12-05 14:26:53,0.26,0.34,90.83,40.0,3,No Fatigue,No
2024-12-05 14:26:53,0.29,0.31,91.68,36.67,3,No Fatigue,No
2024-12-05 14:26:53,0.3,0.31,91.68,36.67,3,No Fatigue,No
2024-12-05 14:26:53,0.29,0.32,92.56,33.33,3,No Fatigue,No
2024-12-05 14:26:53,0.28,0.32,92.56,30.0,3,No Fatigue,No
2024-12-05 14:26:54,0.26,0.29,90.86,30.0,3,No Fatigue,No
2024-12-05 14:26:54,0.28,0.31,91.74,26.67,3,No Fatigue,No
2024-12-05 14:26:54,0.29,0.31,90.87,23.33,3,No Fatigue,No
2024-12-05 14:26:54,0.29,0.31,90.87,23.33,3,No Fatigue,No
2024-12-05 14:26:54,0.3,0.32,91.76,20.0,3,No Fatigue,No
2024-12-05 14:26:55,0.29,0.31,92.6,16.67,3,No Fatigue,No
2024-12-05 14:26:55,0.29,0.31,92.56,16.67,3,No Fatigue,No
2024-12-05 14:26:55,0.27,0.31,91.74,16.67,3,No Fatigue,No
2024-12-05 14:26:55,0.29,0.34,92.6,16.67,3,No Fatigue,No
2024-12-05 14:26:55,0.29,0.33,92.6,13.33,3,No Fatigue,No
2024-12-05 14:26:55,0.3,0.33,92.6,10.0,3,No Fatigue,No
2024-12-05 14:26:55,0.29,0.34,91.74,10.0,3,No Fatigue,No
2024-12-05 14:26:56,0.3,0.31,91.71,10.0,3,No Fatigue,No
2024-12-05 14:26:56,0.31,0.31,91.71,10.0,3,No Fatigue,No
2024-12-05 14:26:56,0.32,0.34,93.47,10.0,3,No Fatigue,No
2024-12-05 14:26:56,0.31,0.33,91.74,10.0,3,No Fatigue,No
2024-12-05 14:26:56,0.29,0.31,91.74,10.0,3,No Fatigue,No
2024-12-05 14:26:56,0.19,0.32,92.6,13.33,3,No Fatigue,No
2024-12-05 14:26:57,0.25,0.27,92.56,13.33,3,No Fatigue,No
2024-12-05 14:26:57,0.28,0.29,91.61,10.0,3,No Fatigue,No
2024-12-05 14:26:57,0.28,0.27,90.84,6.67,3,No Fatigue,No
2024-12-05 14:26:57,0.14,0.26,92.64,10.0,3,No Fatigue,No
2024-12-05 14:26:57,0.2,0.23,94.47,13.33,3,No Fatigue,No
2024-12-05 14:26:57,0.19,0.23,100.62,16.67,3,No Fatigue,No
2024-12-05 14:26:58,0.22,0.28,104.25,16.67,3,No Fatigue,No
2024-12-05 14:26:58,0.26,0.3,105.1,16.67,3,No Fatigue,No
2024-12-05 14:26:58,0.28,0.32,107.93,16.67,3,No Fatigue,No
2024-12-05 14:26:58,0.19,0.3,100.95,20.0,3,No Fatigue,No
2024-12-05 14:26:58,0.25,0.33,100.78,20.0,3,No Fatigue,No
2024-12-05 14:26:59,0.23,0.33,99.75,23.33,3,No Fatigue,No
2024-12-05 14:26:59,0.25,0.32,102.93,23.33,3,No Fatigue,No
2024-12-05 14:26:59,0.23,0.28,102.23,23.33,3,No Fatigue,No
2024-12-05 14:26:59,0.27,0.28,104.04,23.33,3,No Fatigue,No
2024-12-05 14:26:59,0.27,0.28,102.03,23.33,3,No Fatigue,No
2024-12-05 14:26:59,0.24,0.3,102.93,23.33,3,No Fatigue,No
2024-12-05 14:27:00,0.26,0.28,102.93,23.33,3,No Fatigue,No
2024-12-05 14:27:00,0.26,0.33,102.72,23.33,3,No Fatigue,No
2024-12-05 14:27:00,0.23,0.28,104.93,23.33,3,No Fatigue,No
2024-12-05 14:27:00,0.2,0.27,106.97,26.67,3,No Fatigue,No
2024-12-05 14:27:00,0.23,0.27,107.57,30.0,3,No Fatigue,No
2024-12-05 14:27:00,0.25,0.27,106.7,30.0,3,No Fatigue,No
2024-12-05 14:27:01,0.26,0.25,104.93,30.0,3,No Fatigue,No
2024-12-05 14:27:01,0.26,0.28,106.07,30.0,3,No Fatigue,No
2024-12-05 14:27:01,0.25,0.27,105.82,30.0,3,No Fatigue,No
2024-12-05 14:27:01,0.26,0.27,106.07,30.0,3,No Fatigue,No
2024-12-05 14:27:01,0.27,0.29,105.82,30.0,3,No Fatigue,No
2024-12-05 14:27:01,0.26,0.28,103.13,30.0,3,No Fatigue,No
2024-12-05 14:27:01,0.28,0.27,104.04,26.67,3,No Fatigue,No
2024-12-05 14:27:02,0.27,0.28,104.04,26.67,3,No Fatigue,No
2024-12-05 14:27:02,0.22,0.26,105.82,30.0,3,No Fatigue,No
2024-12-05 14:27:02,0.27,0.28,104.93,30.0,3,No Fatigue,No
2024-12-05 14:27:02,0.27,0.28,104.7,26.67,3,No Fatigue,No
2024-12-05 14:27:02,0.26,0.29,104.93,23.33,3,No Fatigue,No
2024-12-05 14:27:02,0.25,0.27,104.7,20.0,3,No Fatigue,No
2024-12-05 14:27:03,0.26,0.28,104.04,16.67,3,No Fatigue,No
2024-12-05 14:27:03,0.25,0.26,104.26,16.67,3,No Fatigue,No
2024-12-05 14:27:03,0.26,0.26,105.82,16.67,3,No Fatigue,No
2024-12-05 14:27:03,0.27,0.3,104.93,13.33,3,No Fatigue,No
2024-12-05 14:27:03,0.28,0.29,106.44,13.33,3,No Fatigue,No
2024-12-05 14:27:03,0.28,0.28,105.17,10.0,3,No Fatigue,No
2024-12-05 14:27:04,0.29,0.29,106.97,10.0,3,No Fatigue,No
2024-12-05 14:27:04,0.27,0.28,103.6,10.0,3,No Fatigue,No
2024-12-05 14:27:04,0.28,0.29,104.93,10.0,3,No Fatigue,No
2024-12-05 14:27:04,0.27,0.27,104.93,10.0,3,No Fatigue,No
2024-12-05 14:27:04,0.3,0.27,106.7,10.0,3,No Fatigue,No
2024-12-05 14:27:04,0.28,0.28,105.82,10.0,3,No Fatigue,No
2024-12-05 14:27:04,0.31,0.28,105.57,10.0,3,No Fatigue,No
2024-12-05 14:27:05,0.3,0.28,105.33,10.0,3,No Fatigue,No
2024-12-05 14:27:05,0.25,0.3,107.3,6.67,3,No Fatigue,No
2024-12-05 14:27:05,0.28,0.28,105.57,3.33,3,No Fatigue,No
2024-12-05 14:27:05,0.3,0.28,105.42,3.33,3,No Fatigue,No
2024-12-05 14:27:05,0.26,0.31,104.47,3.33,3,No Fatigue,No
2024-12-05 14:27:05,0.31,0.28,105.82,3.33,3,No Fatigue,No
2024-12-05 14:27:06,0.27,0.31,105.82,3.33,3,No Fatigue,No
2024-12-05 14:27:06,0.3,0.26,106.7,3.33,3,No Fatigue,No
2024-12-05 14:27:06,0.3,0.29,105.33,3.33,3,No Fatigue,No
2024-12-05 14:27:06,0.3,0.26,105.57,3.33,3,No Fatigue,No
2024-12-05 14:27:06,0.27,0.31,105.82,3.33,3,No Fatigue,No
2024-12-05 14:27:06,0.29,0.29,106.44,3.33,3,No Fatigue,No
2024-12-05 14:27:07,0.28,0.29,106.07,0.0,3,No Fatigue,No
2024-12-05 14:27:07,0.28,0.28,104.93,0.0,3,No Fatigue,No
2024-12-05 14:27:07,0.27,0.28,105.57,0.0,3,No Fatigue,No
2024-12-05 14:27:07,0.2,0.29,108.73,3.33,3,No Fatigue,No
2024-12-05 14:27:07,0.26,0.29,107.57,3.33,3,No Fatigue,No
