Timestamp,EAR,MOR,Tilt Angle,PERCLOS,FOM,Fatigue,Hand Covering Mouth
2024-12-05 15:10:13,0.29,0.35,88.13,23.33,10,No Fatigue,No
2024-12-05 15:10:13,0.29,0.3,92.42,23.33,10,No Fatigue,No
2024-12-05 15:10:13,0.32,0.35,92.9,26.67,10,No Fatigue,No
2024-12-05 15:10:13,0.3,0.26,90.83,26.67,10,No Fatigue,No
2024-12-05 15:10:14,0.34,0.31,91.55,30.0,10,No Fatigue,No
2024-12-05 15:10:14,0.34,0.28,91.55,33.33,10,No Fatigue,No
2024-12-05 15:10:14,0.31,0.28,90.75,33.33,10,No Fatigue,Yes
2024-12-05 15:10:14,0.31,0.28,90.0,36.67,10,No Fatigue,No
2024-12-05 15:10:15,0.32,0.23,90.83,40.0,10,No Fatigue,No
2024-12-05 15:10:15,0.36,0.22,92.53,43.33,10,No Fatigue,No
2024-12-05 15:10:15,0.36,0.23,94.9,40.0,10,No Fatigue,No
2024-12-05 15:10:15,0.34,0.37,92.95,40.0,10,No Fatigue,No
2024-12-05 15:10:15,0.31,0.26,90.82,40.0,10,No Fatigue,No
2024-12-05 15:10:15,0.29,0.25,91.71,36.67,10,No Fatigue,No
2024-12-05 15:10:16,0.24,0.35,90.64,36.67,10,No Fatigue,No
2024-12-05 15:10:16,0.25,0.41,89.36,36.67,10,No Fatigue,No
2024-12-05 15:10:16,0.24,0.35,89.32,33.33,10,No Fatigue,No
2024-12-05 15:10:16,0.32,0.39,89.34,33.33,10,No Fatigue,No
2024-12-05 15:10:16,0.31,0.39,89.32,33.33,10,No Fatigue,No
2024-12-05 15:10:17,0.34,0.39,89.31,33.33,10,No Fatigue,No
2024-12-05 15:10:17,0.34,0.38,89.29,33.33,10,No Fatigue,No
2024-12-05 15:10:17,0.3,0.36,87.83,36.67,10,No Fatigue,No
2024-12-05 15:10:17,0.3,0.39,87.03,36.67,10,No Fatigue,No
2024-12-05 15:10:17,0.33,0.31,87.83,36.67,10,No Fatigue,No
2024-12-05 15:10:18,0.33,0.36,87.14,33.33,10,No Fatigue,No
2024-12-05 15:10:18,0.32,0.34,87.85,33.33,10,No Fatigue,No
2024-12-05 15:10:18,0.29,0.4,87.8,33.33,10,No Fatigue,No
2024-12-05 15:10:18,0.33,0.38,87.06,33.33,10,No Fatigue,No
2024-12-05 15:10:18,0.3,0.39,86.28,33.33,10,No Fatigue,No
2024-12-05 15:10:18,0.31,0.37,86.42,30.0,10,No Fatigue,No
2024-12-05 15:10:19,0.33,0.18,87.18,26.67,10,No Fatigue,No
2024-12-05 15:10:19,0.26,0.27,91.88,26.67,10,No Fatigue,No
2024-12-05 15:10:19,0.27,0.28,96.88,23.33,10,No Fatigue,No
2024-12-05 15:10:19,0.29,0.22,94.84,23.33,10,No Fatigue,No
2024-12-05 15:10:20,0.29,0.2,94.24,23.33,10,No Fatigue,No
2024-12-05 15:10:20,0.28,0.27,90.0,20.0,10,No Fatigue,No
2024-12-05 15:10:20,0.13,0.47,93.09,20.0,10,No Fatigue,No
2024-12-05 15:10:20,0.36,0.36,93.52,16.67,10,No Fatigue,No
2024-12-05 15:10:21,0.33,0.21,94.01,20.0,10,No Fatigue,No
2024-12-05 15:10:21,0.27,0.23,90.0,23.33,10,No Fatigue,No
2024-12-05 15:10:21,0.25,0.32,88.99,23.33,10,No Fatigue,No
2024-12-05 15:10:21,0.21,0.3,88.06,26.67,10,No Fatigue,No
2024-12-05 15:10:21,0.27,0.24,87.8,30.0,10,No Fatigue,No
2024-12-05 15:10:22,0.29,0.32,90.0,33.33,10,No Fatigue,No
2024-12-05 15:10:22,0.34,0.34,90.0,36.67,10,No Fatigue,No
2024-12-05 15:10:22,0.34,0.38,91.74,40.0,10,No Fatigue,No
2024-12-05 15:10:22,0.3,0.4,90.87,40.0,10,No Fatigue,No
2024-12-05 15:10:22,0.35,0.37,90.88,40.0,10,No Fatigue,No
2024-12-05 15:10:23,0.35,0.35,90.88,40.0,10,No Fatigue,No
2024-12-05 15:10:23,0.35,0.19,91.06,43.33,10,No Fatigue,No
2024-12-05 15:10:23,0.34,0.41,90.87,46.67,9,No Fatigue,No
2024-12-05 15:10:23,0.35,0.27,90.99,46.67,9,No Fatigue,No
